id_usuario,id_restaurante,rating_servicio,fecha
4,1253,1,2005-06-17
65,1253,1,2005-06-17
1619,35,3,2005-06-17
2149,485,3,2005-06-17
1764,982,3,2005-06-17
2188,1396,2,2005-06-17
2179,831,2,2005-06-17
2186,749,2,2005-06-17
2190,796,3,2005-06-18
2192,490,3,2005-06-18
2194,1658,2,2005-06-18
2203,1225,3,2005-06-19
2199,1627,3,2005-06-19
2197,141,2,2005-06-19
2126,1613,3,2005-06-19
1807,770,1,2005-06-19
2130,531,2,2005-06-19
1189,1627,3,2005-06-20
2212,378,3,2005-06-20
2206,208,2,2005-06-20
2210,1021,3,2005-06-20
2208,94,3,2005-06-20
2213,436,2,2005-06-20
2156,1224,3,2005-06-20
2207,681,2,2005-06-20
2225,804,3,2005-06-21
2231,1674,2,2005-06-21
2217,1031,3,2005-06-21
2222,1166,3,2005-06-21
2218,1315,3,2005-06-21
2221,802,2,2005-06-21
2232,1099,2,2005-06-21
2231,528,3,2005-06-21
2231,421,3,2005-06-21
2219,1668,3,2005-06-21
2231,1607,3,2005-06-21
2228,1225,3,2005-06-21
2216,1102,3,2005-06-21
344,813,3,2005-06-22
2238,783,3,2005-06-22
2241,978,3,2005-06-22
2249,378,3,2005-06-22
2246,943,3,2005-06-22
2240,489,2,2005-06-22
2244,1467,2,2005-06-22
2250,1573,0,2005-06-22
2238,347,3,2005-06-22
1124,1947,2,2005-06-23
2273,1424,3,2005-06-23
1691,898,2,2005-06-23
2269,1485,3,2005-06-23
2261,1898,3,2005-06-23
1870,68,1,2005-06-23
2107,1059,3,2005-06-23
2252,337,3,2005-06-23
2271,131,1,2005-06-23
2271,341,2,2005-06-23
2275,1674,2,2005-06-23
2251,337,3,2005-06-23
2254,1647,2,2005-06-23
2255,1014,3,2005-06-23
2258,846,2,2005-06-23
705,783,3,2005-06-24
2278,791,3,2005-06-24
2312,1948,2,2005-06-24
705,531,2,2005-06-24
2315,14976,3,2005-06-24
2223,1723,3,2005-06-24
2292,387,3,2005-06-24
2301,114,2,2005-06-24
2276,802,2,2005-06-24
2283,1898,2,2005-06-24
2312,1898,2,2005-06-24
2283,758,2,2005-06-24
2329,893,2,2005-06-24
2280,831,2,2005-06-24
2312,939,2,2005-06-24
2238,1485,2,2005-06-24
2290,416,2,2005-06-24
1772,217,1,2005-06-24
2291,502,2,2005-06-24
2307,262,3,2005-06-24
2296,780,2,2005-06-24
2322,198,3,2005-06-24
2293,712,3,2005-06-24
2303,1425,2,2005-06-24
2287,372,3,2005-06-24
2317,1797,2,2005-06-24
2294,312,3,2005-06-24
2305,1401,3,2005-06-24
2295,1914,3,2005-06-24
2319,3824,1,2005-06-24
2304,362,3,2005-06-24
2342,382,3,2005-06-25
1807,674,1,2005-06-25
2347,983,3,2005-06-25
2335,1253,2,2005-06-25
2337,567,2,2005-06-25
1807,183,1,2005-06-25
2348,1755,2,2005-06-25
2042,1893,3,2005-06-25
2344,425,2,2005-06-25
2351,154,2,2005-06-25
2042,499,2,2005-06-26
2365,713,2,2005-06-26
2278,1901,1,2005-06-26
2366,312,1,2005-06-26
2361,423,3,2005-06-26
2360,1087,3,2005-06-26
2355,842,3,2005-06-26
430,165,3,2005-06-27
2371,341,3,2005-06-27
7798,350,3,2005-06-27
2375,712,3,2005-06-27
2372,1518,2,2005-06-27
2372,261,2,2005-06-27
2384,789,3,2005-06-27
2377,104,3,2005-06-27
2391,1021,3,2005-06-28
2240,125,2,2005-06-28
2396,389,3,2005-06-28
2402,1396,2,2005-06-28
2399,1365,2,2005-06-28
2392,182,2,2005-06-28
2398,261,2,2005-06-28
2394,1467,3,2005-06-28
2404,421,2,2005-06-28
2404,423,2,2005-06-28
2397,1558,3,2005-06-28
2389,1103,3,2005-06-28
2390,7837,3,2005-06-28
1985,84,1,2005-06-29
2409,500,2,2005-06-29
2312,372,2,2005-06-29
2406,259,3,2005-06-29
2312,650,0,2005-06-29
2312,799,2,2005-06-29
2407,216,3,2005-06-29
2410,1948,3,2005-06-29
554,783,3,2005-06-30
2417,675,3,2005-06-30
2426,1914,3,2005-06-30
2429,359,3,2005-06-30
2415,396,2,2005-06-30
2416,131,2,2005-06-30
2425,1764,2,2005-06-30
2421,738,1,2005-06-30
2428,1320,3,2005-06-30
27,221,1,2005-07-01
2443,1434,3,2005-07-01
2443,1723,3,2005-07-01
2441,377,3,2005-07-01
2445,1698,3,2005-07-01
2438,813,2,2005-07-01
2448,3147,2,2005-07-02
2457,804,3,2005-07-02
2451,1454,2,2005-07-02
2463,1262,3,2005-07-03
2466,1103,1,2005-07-03
2469,515,3,2005-07-03
2467,1224,3,2005-07-03
2461,163,1,2005-07-03
2464,1365,2,2005-07-03
2487,1010,2,2005-07-04
2283,15242,2,2005-07-04
2460,514,2,2005-07-04
2475,1125,2,2005-07-04
2477,1365,3,2005-07-04
2321,1365,2,2005-07-04
2480,388,1,2005-07-04
2498,1723,2,2005-07-05
2497,979,2,2005-07-05
2491,1961,3,2005-07-05
2489,939,3,2005-07-05
3,198,1,2005-07-05
1174,1182,1,2005-07-05
2416,363,2,2005-07-05
2494,1698,2,2005-07-05
2510,793,2,2005-07-06
2240,372,2,2005-07-06
2505,311,2,2005-07-06
2517,1060,2,2005-07-06
1205,770,3,2005-07-07
2524,300,2,2005-07-07
1205,145,1,2005-07-07
2527,1125,3,2005-07-07
96,259,2,2005-07-07
96,341,2,2005-07-07
2527,1627,3,2005-07-07
96,674,1,2005-07-07
2527,48,1,2005-07-07
96,902,2,2005-07-07
2525,1879,2,2005-07-07
2527,802,2,2005-07-07
2340,1947,2,2005-07-07
2539,1126,2,2005-07-08
2541,1000,3,2005-07-08
2537,304,3,2005-07-08
2533,146,1,2005-07-08
2340,1225,2,2005-07-08
2537,198,1,2005-07-08
96,1315,3,2005-07-09
96,48,2,2005-07-09
2547,515,2,2005-07-09
96,1052,2,2005-07-09
2543,581,3,2005-07-09
96,1833,1,2005-07-09
2559,10064,2,2005-07-10
2553,789,3,2005-07-10
2550,59,3,2005-07-10
1807,1518,2,2005-07-11
2569,700,2,2005-07-11
2,1947,2,2005-07-11
2566,363,2,2005-07-11
2570,1270,3,2005-07-11
2569,1187,3,2005-07-11
2575,241,2,2005-07-11
2567,1259,2,2005-07-11
2572,712,1,2005-07-11
1238,780,1,2005-07-12
1628,1253,2,2005-07-12
2312,369,3,2005-07-12
2586,1350,1,2005-07-12
2581,780,3,2005-07-12
2588,1014,2,2005-07-12
2589,783,2,2005-07-12
2589,1099,3,2005-07-12
2592,1723,2,2005-07-12
2598,1989,3,2005-07-12
2599,803,3,2005-07-12
2601,1598,3,2005-07-12
2595,1745,3,2005-07-12
2583,320,2,2005-07-12
2618,393,3,2005-07-13
27,198,1,2005-07-13
2613,208,1,2005-07-13
2613,246,2,2005-07-13
2613,1698,2,2005-07-13
2612,7091,2,2005-07-13
2614,1453,3,2005-07-13
2605,15242,2,2005-07-13
2604,1695,3,2005-07-13
2610,364,3,2005-07-13
2613,13416,2,2005-07-13
2613,1573,1,2005-07-13
2609,2011,1,2005-07-13
1174,2022,1,2005-07-14
2637,380,3,2005-07-14
2643,846,3,2005-07-14
2639,161,3,2005-07-14
2628,376,2,2005-07-14
2644,1126,3,2005-07-14
2624,1843,3,2005-07-14
2636,1961,2,2005-07-14
2627,36,3,2005-07-14
2625,154,3,2005-07-14
2630,13416,2,2005-07-14
1162,651,3,2005-07-15
2329,1453,2,2005-07-15
2657,163,2,2005-07-15
1619,1182,2,2005-07-15
2663,1964,3,2005-07-15
1619,493,2,2005-07-15
2661,1879,2,2005-07-15
2240,81,3,2005-07-15
2664,198,1,2005-07-15
2641,94,1,2005-07-15
2660,1480,2,2005-07-15
2650,1613,3,2005-07-15
2649,891,2,2005-07-15
2658,1365,2,2005-07-15
2657,939,2,2005-07-15
2645,396,3,2005-07-15
2519,486,3,2005-07-16
2669,15242,2,2005-07-16
2670,978,3,2005-07-16
2671,1187,3,2005-07-16
2690,423,3,2005-07-17
2693,151,3,2005-07-17
1446,229,2,2005-07-18
1730,536,2,2005-07-18
2719,1556,2,2005-07-18
1730,99,2,2005-07-18
2698,700,2,2005-07-18
2649,983,3,2005-07-18
2715,1723,2,2005-07-18
2691,378,3,2005-07-18
2721,1556,2,2005-07-18
2716,1040,2,2005-07-18
2741,1299,2,2005-07-19
2745,1253,2,2005-07-19
2731,1558,2,2005-07-19
2730,14976,3,2005-07-19
2746,1040,3,2005-07-19
2735,1225,3,2005-07-19
2755,1723,3,2005-07-19
525,86,3,2005-07-20
2785,892,3,2005-07-20
2765,978,3,2005-07-20
2766,1178,2,2005-07-20
2776,738,2,2005-07-20
2774,985,3,2005-07-20
2780,1416,2,2005-07-20
2775,615,3,2005-07-20
2773,15242,2,2005-07-20
2771,1961,3,2005-07-20
2784,1623,3,2005-07-20
2770,508,2,2005-07-20
2788,485,3,2005-07-20
960,2022,1,2005-07-21
2340,476,3,2005-07-21
2806,1319,2,2005-07-21
2790,2007,3,2005-07-21
2790,407,0,2005-07-21
2792,1735,3,2005-07-21
2790,1159,1,2005-07-21
2802,1485,1,2005-07-21
2798,305,2,2005-07-21
2808,507,2,2005-07-21
2795,125,2,2005-07-21
2793,2032,3,2005-07-21
2801,468,2,2005-07-21
2790,185,2,2005-07-21
2830,674,2,2005-07-22
1619,1980,2,2005-07-22
2840,1371,2,2005-07-22
2839,515,3,2005-07-22
2835,455,2,2005-07-22
2832,675,3,2005-07-22
525,1315,2,2005-07-23
2864,1965,3,2005-07-23
2283,468,1,2005-07-23
2856,1102,2,2005-07-23
2847,1964,1,2005-07-23
2852,1396,1,2005-07-23
2859,146,2,2005-07-23
2846,6692,3,2005-07-23
1232,130,2,2005-07-24
2212,405,2,2005-07-24
2874,1587,3,2005-07-24
2875,270,3,2005-07-24
2867,93,2,2005-07-24
2872,1598,3,2005-07-24
2877,1159,1,2005-07-24
2878,198,2,2005-07-24
2878,376,2,2005-07-24
2893,1021,3,2005-07-25
1254,1170,2,2005-07-25
1985,217,2,2005-07-25
2892,744,3,2005-07-25
1985,229,2,2005-07-25
2882,182,3,2005-07-25
1676,983,2,2005-07-25
2889,839,3,2005-07-25
2589,94,3,2005-07-25
2880,166,1,2005-07-25
2900,1947,2,2005-07-25
2881,10798,2,2005-07-25
2887,738,3,2005-07-25
2901,978,2,2005-07-25
2895,700,2,2005-07-25
2894,282,2,2005-07-25
2901,1151,3,2005-07-25
2891,796,3,2005-07-25
2914,310,2,2005-07-26
2893,1613,3,2005-07-26
2915,316,2,2005-07-26
2075,499,2,2005-07-27
2075,412,2,2005-07-27
2944,405,2,2005-07-27
2939,1859,2,2005-07-27
2075,961,2,2005-07-27
2943,1403,3,2005-07-27
2075,501,1,2005-07-27
2942,1125,2,2005-07-27
2075,410,3,2005-07-27
2952,770,2,2005-07-27
2950,1241,2,2005-07-27
2935,130,3,2005-07-27
2976,863,3,2005-07-28
2975,1735,2,2005-07-28
2968,104,1,2005-07-28
2955,1625,3,2005-07-28
2965,7190,3,2005-07-28
2961,2048,2,2005-07-28
2937,1475,2,2005-07-28
2963,50,2,2005-07-28
2973,1639,3,2005-07-28
2954,2007,3,2005-07-28
2981,1225,2,2005-07-29
2240,411,2,2005-07-29
4,163,2,2005-07-29
2991,763,3,2005-07-29
2983,508,2,2005-07-29
2984,1947,3,2005-07-29
2985,493,2,2005-07-29
2998,192,3,2005-07-30
151,669,2,2005-07-30
2993,81,2,2005-07-30
3005,1239,3,2005-07-30
2994,1,2,2005-07-30
2917,489,3,2005-07-30
701,261,2,2005-07-31
345,50,3,2005-07-31
3017,1743,0,2005-07-31
3015,1573,2,2005-07-31
3019,1127,2,2005-07-31
3009,802,2,2005-07-31
3015,1307,1,2005-07-31
2,1384,1,2005-07-31
3014,372,1,2005-07-31
3014,80,3,2005-07-31
3018,2032,2,2005-07-31
3012,13416,3,2005-07-31
3047,712,1,2005-08-01
2790,893,3,2005-08-01
3027,93,3,2005-08-01
3044,1623,3,2005-08-01
3046,3890,3,2005-08-01
3049,1964,2,2005-08-01
3026,377,2,2005-08-01
3022,1365,1,2005-08-01
3037,376,2,2005-08-01
3029,1082,3,2005-08-01
3022,1040,3,2005-08-01
3032,1239,2,2005-08-01
3039,379,2,2005-08-01
3020,1994,3,2005-08-01
3041,1031,2,2005-08-01
3070,1485,2,2005-08-02
3072,3854,2,2005-08-02
3059,1282,2,2005-08-02
3062,1859,2,2005-08-02
3060,598,2,2005-08-02
3054,1914,1,2005-08-02
3053,217,2,2005-08-02
3071,2048,3,2005-08-02
1264,7837,2,2005-08-03
3107,1376,2,2005-08-03
2790,802,2,2005-08-03
3135,253,2,2005-08-03
3116,1429,3,2005-08-03
2588,418,2,2005-08-03
3100,389,2,2005-08-03
2208,615,1,2005-08-03
3084,104,3,2005-08-03
3088,1935,2,2005-08-03
3110,421,3,2005-08-03
3111,1961,2,2005-08-03
3112,1722,2,2005-08-03
3113,863,3,2005-08-03
3084,1425,2,2005-08-03
3125,159,2,2005-08-03
3095,1087,3,2005-08-03
3134,141,3,2005-08-03
3132,1599,3,2005-08-03
3114,131,2,2005-08-03
3116,713,2,2005-08-03
3085,1297,2,2005-08-03
96,892,3,2005-08-04
1691,1758,3,2005-08-04
3135,493,0,2005-08-04
3114,416,2,2005-08-04
3155,316,2,2005-08-04
3137,1961,3,2005-08-04
3170,939,2,2005-08-04
3165,1543,3,2005-08-04
3138,1961,3,2005-08-04
3140,154,3,2005-08-04
3149,226,2,2005-08-04
3157,225,3,2005-08-04
3159,217,2,2005-08-04
3150,1549,2,2005-08-04
3154,11262,3,2005-08-04
3152,3147,2,2005-08-04
3164,1961,3,2005-08-04
3153,1961,3,2005-08-04
3182,755,3,2005-08-05
1985,2042,2,2005-08-05
3185,1905,2,2005-08-05
3015,149,2,2005-08-05
3188,431,3,2005-08-05
3190,2007,3,2005-08-05
3183,13416,3,2005-08-05
3181,1905,2,2005-08-05
3175,377,2,2005-08-05
3186,1928,2,2005-08-05
1238,1843,2,2005-08-06
3199,598,3,2005-08-06
27,80,2,2005-08-06
3205,1429,3,2005-08-06
3212,803,3,2005-08-06
3197,301,2,2005-08-06
3204,1061,3,2005-08-06
3196,425,1,2005-08-06
2204,504,3,2005-08-07
3219,85,3,2005-08-07
3218,10064,2,2005-08-07
3225,2065,2,2005-08-07
3248,841,3,2005-08-08
3235,183,1,2005-08-08
3235,376,0,2005-08-08
3244,410,2,2005-08-08
3230,1187,3,2005-08-08
3251,421,3,2005-08-08
3240,1365,3,2005-08-08
3246,1598,2,2005-08-08
3261,1518,2,2005-08-09
3263,994,3,2005-08-09
1985,485,2,2005-08-09
3266,1392,2,2005-08-09
3265,1253,2,2005-08-09
3267,10518,3,2005-08-09
2807,586,3,2005-08-09
3271,217,2,2005-08-09
3270,1320,1,2005-08-09
3256,2030,2,2005-08-09
3287,376,1,2005-08-10
992,2057,2,2005-08-10
3280,917,3,2005-08-10
3275,2077,3,2005-08-10
3279,376,2,2005-08-10
3287,208,2,2005-08-10
3282,1760,3,2005-08-10
3274,246,3,2005-08-10
3287,1182,3,2005-08-10
2881,1947,2,2005-08-11
3297,320,1,2005-08-11
2776,416,2,2005-08-11
3300,1961,3,2005-08-11
3295,293,3,2005-08-11
3296,763,3,2005-08-11
3287,1,3,2005-08-11
3302,166,3,2005-08-11
3298,320,2,2005-08-11
3301,320,1,2005-08-11
3325,1386,3,2005-08-12
3317,598,3,2005-08-12
3315,3890,2,2005-08-12
3323,905,2,2005-08-12
4,1386,2,2005-08-13
1807,1425,2,2005-08-13
3330,992,3,2005-08-13
7,993,2,2005-08-13
3338,1598,3,2005-08-13
3332,468,2,2005-08-13
5,1474,1,2005-08-14
3146,1253,2,2005-08-14
3341,1543,3,2005-08-14
3344,1825,1,2005-08-14
27,993,1,2005-08-15
3360,674,2,2005-08-16
3359,1514,2,2005-08-16
27,1060,1,2005-08-17
345,502,2,2005-08-17
3365,119,2,2005-08-17
7,1060,2,2005-08-17
3367,362,1,2005-08-17
3366,1948,3,2005-08-17
3369,468,3,2005-08-17
412,827,2,2005-08-18
3387,493,3,2005-08-18
3384,1963,2,2005-08-18
3375,8428,3,2005-08-18
3381,1336,2,2005-08-18
3382,382,3,2005-08-18
3383,486,3,2005-08-18
3383,519,1,2005-08-18
3287,192,2,2005-08-18
3392,382,2,2005-08-19
3403,755,3,2005-08-19
3393,1087,1,2005-08-19
3402,863,2,2005-08-19
3388,241,2,2005-08-19
3401,159,2,2005-08-19
3412,131,3,2005-08-20
3415,1650,2,2005-08-20
3411,326,1,2005-08-20
3412,522,3,2005-08-20
3412,980,1,2005-08-20
3417,363,3,2005-08-21
3422,292,2,2005-08-21
3416,1225,3,2005-08-21
7,93,3,2005-08-22
3436,780,3,2005-08-22
3453,1890,2,2005-08-22
3445,1424,2,2005-08-22
3442,2102,3,2005-08-22
3441,2007,3,2005-08-22
3448,1123,2,2005-08-22
3433,1253,2,2005-08-22
3428,1514,2,2005-08-22
3442,877,2,2005-08-22
3360,1123,2,2005-08-22
3442,2046,1,2005-08-22
3431,3890,2,2005-08-22
3440,329,2,2005-08-22
3435,1934,3,2005-08-22
2728,1350,0,2005-08-23
3461,1392,2,2005-08-23
3713,1020,3,2005-08-23
4,2116,3,2005-08-24
3713,100,3,2005-08-24
3484,587,2,2005-08-24
3485,700,3,2005-08-24
3480,1795,3,2005-08-24
3480,841,2,2005-08-24
3481,755,3,2005-08-24
3471,1125,3,2005-08-24
3486,7190,3,2005-08-24
3476,979,2,2005-08-24
3471,48,1,2005-08-24
3479,1723,2,2005-08-24
3471,802,2,2005-08-24
3471,94,2,2005-08-24
350,2116,2,2005-08-24
1377,288,3,2005-08-25
3499,1182,2,2005-08-25
3388,300,2,2005-08-25
1377,14976,3,2005-08-25
345,1764,2,2005-08-25
3388,898,1,2005-08-25
2521,1336,2,2005-08-26
3517,1775,3,2005-08-26
3528,1961,2,2005-08-26
3514,1937,2,2005-08-26
3529,244,3,2005-08-26
3524,898,3,2005-08-26
3514,770,2,2005-08-26
4,259,2,2005-08-27
3534,932,2,2005-08-27
19,1060,2,2005-08-27
3163,1510,2,2005-08-27
3532,1795,2,2005-08-27
3532,468,2,2005-08-27
3533,376,1,2005-08-27
7,1386,2,2005-08-28
3558,1896,2,2005-08-28
3555,364,3,2005-08-28
3550,2007,3,2005-08-28
3549,3824,2,2005-08-28
3551,59,2,2005-08-28
3553,363,2,2005-08-28
1627,1961,3,2005-08-29
3568,1253,3,2005-08-29
2126,939,3,2005-08-29
3563,501,1,2005-08-29
3579,7091,2,2005-08-29
3472,1253,2,2005-08-29
3568,198,2,2005-08-29
3563,1858,1,2005-08-29
3472,93,2,2005-08-29
3585,1890,2,2005-08-30
3592,217,3,2005-08-30
3584,5132,3,2005-08-30
3590,1014,2,2005-08-30
3287,978,1,2005-08-30
3593,125,2,2005-08-30
3367,448,2,2005-08-30
3583,412,3,2005-08-30
3581,10798,2,2005-08-30
3604,2042,3,2005-08-30
3592,526,2,2005-08-30
3610,117,3,2005-08-31
3605,674,2,2005-08-31
3611,587,3,2005-08-31
3608,799,2,2005-08-31
3612,1416,2,2005-08-31
3606,802,3,2005-08-31
3615,2011,3,2005-08-31
2340,251,1,2005-08-31
3605,1016,3,2005-08-31
3616,2042,3,2005-08-31
3617,499,2,2005-08-31
3617,982,3,2005-08-31
3629,1262,2,2005-08-31
3619,1859,2,2005-08-31
3626,3854,3,2005-08-31
3623,2115,0,2005-08-31
3624,82,1,2005-08-31
3624,557,1,2005-08-31
2630,480,1,2005-09-01
3378,1598,2,2005-09-01
3640,10064,2,2005-09-01
3521,1253,1,2005-09-01
3636,1961,3,2005-09-01
3287,799,3,2005-09-01
3641,208,3,2005-09-01
3633,2139,1,2005-09-01
3632,2139,2,2005-09-01
3639,161,3,2005-09-01
3630,208,3,2005-09-01
3634,738,3,2005-09-01
3637,208,3,2005-09-01
2950,770,2,2005-09-02
3644,1680,3,2005-09-02
3645,700,2,2005-09-02
3648,131,2,2005-09-02
3649,1415,2,2005-09-02
3650,2116,3,2005-09-02
3663,2030,2,2005-09-03
3677,57,1,2005-09-03
3672,448,3,2005-09-03
3671,2139,2,2005-09-03
3664,2030,3,2005-09-03
3667,312,3,2005-09-03
3678,405,2,2005-09-03
3673,448,3,2005-09-03
3676,1947,3,2005-09-03
3674,1889,3,2005-09-03
3662,93,3,2005-09-03
3661,712,2,2005-09-03
3671,3147,1,2005-09-03
3668,337,2,2005-09-03
971,489,2,2005-09-04
3681,1336,2,2005-09-04
7,1613,1,2005-09-04
3685,412,2,2005-09-04
3532,1627,1,2005-09-04
2340,537,2,2005-09-04
3684,931,2,2005-09-04
3532,1182,2,2005-09-04
2340,1545,1,2005-09-04
3689,1644,0,2005-09-04
3532,1183,1,2005-09-04
3698,2139,3,2005-09-05
3554,1735,1,2005-09-05
3699,288,3,2005-09-05
3708,2139,2,2005-09-05
3694,447,0,2005-09-05
3713,1010,3,2005-09-05
3695,1964,3,2005-09-05
3713,528,2,2005-09-05
3709,145,0,2005-09-05
3717,2065,3,2005-09-06
3716,1899,2,2005-09-06
3728,1136,3,2005-09-06
3713,514,3,2005-09-06
3710,1947,3,2005-09-06
3719,2041,2,2005-09-06
3722,1899,3,2005-09-06
3715,2077,3,2005-09-06
549,217,1,2005-09-07
3739,1103,3,2005-09-07
1356,557,3,2005-09-07
2636,2022,1,2005-09-07
3731,2007,2,2005-09-07
1825,407,3,2005-09-07
3735,259,3,2005-09-07
2664,1253,1,2005-09-07
3738,217,2,2005-09-07
3239,2011,3,2005-09-07
3737,208,3,2005-09-07
3733,208,2,2005-09-07
3729,1238,3,2005-09-07
3693,124,3,2005-09-07
3742,7190,2,2005-09-07
3399,50,2,2005-09-08
2340,2172,2,2005-09-08
3744,1182,3,2005-09-08
3260,1429,2,2005-09-08
1619,1901,0,2005-09-08
3763,770,2,2005-09-08
1957,131,2,2005-09-08
3752,1159,3,2005-09-08
2208,780,2,2005-09-08
3744,208,2,2005-09-08
2208,892,2,2005-09-08
3753,94,2,2005-09-08
3749,159,2,2005-09-08
3745,1899,3,2005-09-08
96,1535,2,2005-09-09
3014,1961,2,2005-09-09
3766,2154,3,2005-09-09
970,1088,2,2005-09-09
3775,418,3,2005-09-09
3713,2174,3,2005-09-09
3773,410,2,2005-09-09
3776,485,3,2005-09-09
2477,1709,2,2005-09-10
3786,1756,2,2005-09-10
3782,1760,3,2005-09-10
293,125,2,2005-09-10
3783,208,1,2005-09-10
3789,1647,2,2005-09-10
3790,551,2,2005-09-10
3794,468,2,2005-09-11
3796,2042,2,2005-09-11
3792,7091,3,2005-09-11
3793,192,3,2005-09-11
3800,842,3,2005-09-12
2787,519,2,2005-09-12
3801,827,1,2005-09-12
3802,1518,1,2005-09-12
3805,2116,1,2005-09-12
3807,4072,2,2005-09-12
3814,826,2,2005-09-12
3812,10064,2,2005-09-12
3801,136,2,2005-09-12
3806,1680,2,2005-09-12
3815,217,3,2005-09-12
3287,447,2,2005-09-13
3828,1598,3,2005-09-13
3287,262,2,2005-09-13
3835,830,2,2005-09-13
3523,418,2,2005-09-13
3713,712,2,2005-09-13
151,800,2,2005-09-13
96,259,2,2005-09-13
3822,1598,2,2005-09-13
27,2007,2,2005-09-13
3839,1673,2,2005-09-13
3941,1898,3,2005-09-13
3825,259,2,2005-09-13
3837,2156,3,2005-09-13
3823,1139,2,2005-09-13
3580,130,1,2005-09-14
151,497,1,2005-09-14
3856,259,3,2005-09-14
3580,131,2,2005-09-14
3855,421,2,2005-09-14
3853,1627,3,2005-09-14
3846,363,3,2005-09-14
3851,340,3,2005-09-14
2126,1901,3,2005-09-15
3859,763,2,2005-09-15
3865,8428,3,2005-09-15
3866,4072,3,2005-09-15
3863,1821,2,2005-09-15
579,1438,2,2005-09-16
3870,80,1,2005-09-16
971,163,1,2005-09-16
2527,2042,3,2005-09-16
3878,600,2,2005-09-16
2784,508,0,2005-09-16
3881,932,2,2005-09-16
3874,1254,3,2005-09-16
3423,1901,0,2005-09-17
3895,300,2,2005-09-17
3891,1961,2,2005-09-17
3887,1221,2,2005-09-17
3888,75,3,2005-09-17
3899,219,2,2005-09-18
3896,2204,1,2005-09-18
3899,2007,2,2005-09-18
3901,898,2,2005-09-18
3897,1964,2,2005-09-18
96,1182,1,2005-09-19
19,993,2,2005-09-19
3910,783,2,2005-09-19
3908,1123,3,2005-09-19
3921,600,3,2005-09-19
3887,2042,3,2005-09-19
3914,1948,2,2005-09-19
3941,1559,2,2005-09-19
3941,274,2,2005-09-19
3912,1899,3,2005-09-19
3896,1980,2,2005-09-19
3896,537,2,2005-09-19
3906,1813,2,2005-09-19
3905,898,2,2005-09-19
3887,1338,3,2005-09-19
3928,376,2,2005-09-20
1627,183,3,2005-09-20
3929,241,2,2005-09-20
3896,1410,2,2005-09-20
3934,1799,3,2005-09-20
3926,376,2,2005-09-20
3938,1159,2,2005-09-20
3936,282,2,2005-09-20
3923,1125,2,2005-09-20
3941,648,2,2005-09-21
3949,1859,2,2005-09-21
2477,804,1,2005-09-21
3941,146,1,2005-09-21
3941,272,2,2005-09-21
3948,1859,2,2005-09-21
3951,698,2,2005-09-21
3943,1151,3,2005-09-21
1628,1598,2,2005-09-22
3961,1010,3,2005-09-22
2421,2007,2,2005-09-22
3957,758,2,2005-09-22
3959,2029,3,2005-09-22
3956,93,2,2005-09-22
3479,1136,2,2005-09-23
3987,1349,2,2005-09-23
3986,700,2,2005-09-23
3991,1,3,2005-09-23
971,68,2,2005-09-24
3749,780,2,2005-09-24
3427,1849,2,2005-09-24
4008,1315,3,2005-09-24
3971,537,2,2005-09-24
4008,485,3,2005-09-24
3992,2199,2,2005-09-24
4007,640,2,2005-09-24
3995,2007,2,2005-09-24
2208,93,1,2005-09-25
4010,149,2,2005-09-25
4023,2163,2,2005-09-25
4024,493,2,2005-09-25
4025,1127,2,2005-09-25
4014,749,2,2005-09-25
4012,1476,3,2005-09-25
3977,1125,2,2005-09-26
4027,1239,2,2005-09-26
3977,149,2,2005-09-26
4038,1639,3,2005-09-26
4027,499,2,2005-09-26
4031,669,2,2005-09-26
4039,1756,3,2005-09-26
4030,898,2,2005-09-26
4029,587,3,2005-09-26
4027,802,2,2005-09-26
3472,405,2,2005-09-26
3060,151,3,2005-09-26
4033,531,2,2005-09-26
3472,380,2,2005-09-26
4036,755,3,2005-09-26
4042,99,1,2005-09-26
4027,557,3,2005-09-26
4027,412,0,2005-09-26
4027,410,1,2005-09-26
4045,789,3,2005-09-26
4027,377,1,2005-09-26
4027,372,2,2005-09-26
4027,359,1,2005-09-26
4055,744,3,2005-09-27
4047,7335,3,2005-09-27
4053,1099,1,2005-09-27
4050,515,3,2005-09-27
4054,1102,3,2005-09-27
4051,7837,2,2005-09-27
4027,1241,0,2005-09-27
4066,364,3,2005-09-28
4064,1598,3,2005-09-28
3287,159,2,2005-09-28
2573,219,2,2005-09-28
4062,898,3,2005-09-28
2875,739,1,2005-09-28
4072,126,1,2005-09-28
4065,2078,3,2005-09-28
4069,1761,3,2005-09-28
4084,81,2,2005-09-29
4078,501,1,2005-09-29
4074,2116,3,2005-09-29
4076,362,2,2005-09-29
2613,181,2,2005-09-29
4079,2166,2,2005-09-29
4075,2042,3,2005-09-29
